AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,DayOfWeek,DeviceID_transaction_count,DeviceID_account_count,MerchantID_device_count,DeviceID_location_count,TransactionAmount_by_LoginAttempts,TimeSincePreviousTransaction
AC00327,720.89,2024-11-04 08:10:01,Debit,Indianapolis,D000496,100.198.165.4,M008,ATM,27,Student,120,1,447.06,2023-12-18 17:10:48,Monday,4,4,20,4,720.89,321.6244560185185
AC00349,268.7,2024-11-04 08:06:40,Debit,Milwaukee,D000243,98.39.212.221,M013,ATM,53,Retired,63,1,2104.74,2023-10-03 16:16:01,Tuesday,4,4,33,4,268.7,397.66017361111113
AC00183,637.34,2024-11-04 08:09:55,Debit,Indianapolis,D000304,150.83.4.238,M018,ATM,51,Retired,278,1,5183.5,2023-09-01 16:19:43,Friday,5,5,26,5,637.34,429.6598611111111
AC00478,216.76,2024-11-04 08:09:35,Credit,Omaha,D000097,205.69.66.135,M033,Online,47,Engineer,138,1,643.64,2023-11-09 17:26:27,Thursday,5,5,27,5,216.76,360.613287037037
AC00398,418.02,2024-11-04 08:06:33,Debit,Los Angeles,D000170,57.141.198.111,M017,ATM,46,Doctor,110,1,11011.86,2023-06-06 17:56:44,Tuesday,3,3,22,3,418.02,516.5901504629629
AC00380,292.03,2024-11-04 08:07:11,Credit,Memphis,D000659,167.104.180.235,M050,ATM,46,Engineer,154,1,951.33,2023-09-04 16:20:20,Monday,2,2,24,2,292.03,426.65753472222224
AC00030,251.4,2024-11-04 08:11:03,Debit,Tucson,D000502,189.20.224.220,M023,ATM,57,Retired,178,1,2561.67,2023-07-05 16:52:09,Wednesday,4,4,18,4,251.4,487.638125
AC00341,184.56,2024-11-04 08:06:41,Debit,Virginia Beach,D000434,182.84.41.229,M058,Online,21,Student,93,1,1549.27,2023-11-30 16:07:36,Thursday,6,6,27,6,184.56,339.6660300925926
AC00162,33.76,2024-11-04 08:08:48,Debit,Seattle,D000311,122.94.26.104,M024,Online,26,Engineer,227,1,3253.51,2023-01-16 17:39:25,Monday,6,6,20,6,33.76,657.6037384259259
AC00319,253.46,2024-11-04 08:07:11,Debit,Memphis,D000057,8.243.4.138,M046,ATM,45,Engineer,60,1,1338.95,2023-05-22 16:27:35,Monday,4,4,25,4,253.46,531.6525
AC00338,1612.37,2024-11-04 08:08:21,Debit,Los Angeles,D000025,16.128.130.153,M078,ATM,65,Retired,173,1,3910.59,2023-07-24 17:46:13,Monday,2,2,23,2,1612.37,468.5987037037037
AC00374,138.68,2024-11-04 08:08:39,Credit,Colorado Springs,D000261,49.29.37.185,M002,Branch,22,Student,44,1,206.2,2023-06-14 16:06:24,Wednesday,1,1,31,1,138.68,508.66822916666666
AC00451,42.56,2024-11-04 08:07:12,Debit,Fresno,D000682,91.204.200.167,M001,Online,18,Student,146,1,4361.44,2023-07-31 16:25:38,Monday,6,6,31,5,42.56,461.65386574074074
AC00005,680.76,2024-11-04 08:09:04,Debit,Kansas City,D000035,60.89.202.192,M011,Branch,21,Student,165,1,572.97,2023-02-27 16:38:41,Monday,5,5,25,5,680.76,615.646099537037
AC00263,53.83,2024-11-04 08:11:45,Debit,Baltimore,D000471,4.134.78.167,M062,Branch,70,Retired,131,1,4580.59,2023-05-31 17:21:07,Wednesday,5,5,29,4,53.83,522.6184953703704
AC00432,11.09,2024-11-04 08:10:21,Debit,Charlotte,D000137,41.110.46.150,M094,Branch,51,Engineer,95,1,2990.05,2023-10-31 16:54:40,Tuesday,6,6,27,4,11.09,369.6358912037037
AC00274,37.81,2024-11-04 08:11:06,Debit,Colorado Springs,D000070,53.218.177.171,M074,Branch,63,Retired,195,1,5208.98,2023-07-24 16:44:34,Monday,4,4,27,4,37.81,468.64342592592595
AC00103,449.18,2024-11-04 08:09:23,Debit,Denver,D000578,195.164.171.146,M006,Online,67,Retired,50,1,1025.99,2023-12-25 17:01:44,Monday,1,1,16,1,449.18,314.6303125
AC00146,1135.8,2024-11-04 08:07:14,Debit,San Diego,D000485,16.131.3.140,M004,ATM,30,Doctor,250,1,13534.3,2023-09-06 16:03:15,Wednesday,7,7,31,7,1135.8,424.6694328703704
AC00359,297.6,2024-11-04 08:09:49,Debit,Milwaukee,D000255,192.95.36.246,M099,Online,39,Doctor,162,1,1461.17,2023-10-03 16:48:49,Tuesday,6,6,23,5,297.6,397.63958333333335
AC00164,683.75,2024-11-04 08:07:48,Debit,Las Vegas,D000312,190.92.63.219,M073,Branch,32,Doctor,106,1,6333.72,2023-02-20 18:56:31,Monday,4,4,23,4,683.75,622.5495023148148
AC00079,21.4,2024-11-04 08:12:21,Credit,Kansas City,D000168,115.241.186.164,M009,Online,48,Engineer,129,1,8551.6,2023-02-13 16:14:00,Monday,4,4,30,4,21.4,629.6655208333333
AC00209,315.94,2024-11-04 08:06:28,Debit,Omaha,D000099,89.237.88.251,M092,ATM,78,Retired,93,1,4273.99,2023-09-29 18:23:17,Friday,5,5,22,5,315.94,401.5716550925926
AC00018,331.32,2024-11-04 08:07:35,Debit,Sacramento,D000334,200.164.13.160,M078,Branch,61,Doctor,137,5,13054.54,2023-06-05 17:24:29,Monday,7,7,23,6,1656.6,517.6132638888889
AC00401,223.76,2024-11-04 08:10:57,Credit,Boston,D000441,1.98.25.114,M013,Branch,74,Retired,110,1,4102.23,2023-08-11 16:02:33,Friday,8,8,33,7,223.76,450.6725
AC00179,216.03,2024-11-04 08:09:44,Debit,Boston,D000160,90.111.245.138,M042,ATM,42,Doctor,300,1,10462.77,2023-10-27 18:28:05,Friday,4,4,28,4,216.03,373.5705902777778
AC00274,17.42,2024-11-04 08:12:14,Debit,Dallas,D000516,218.238.171.184,M006,ATM,74,Retired,150,1,6851.31,2023-11-08 17:24:54,Wednesday,4,4,16,4,17.42,361.6162037037037
AC00354,491.91,2024-11-04 08:09:09,Debit,Milwaukee,D000314,193.217.248.188,M036,Online,78,Retired,155,1,2421.94,2023-01-09 17:15:18,Monday,3,3,25,3,491.91,664.6207291666667
AC00025,350.11,2024-11-04 08:08:12,Credit,Raleigh,D000510,24.181.236.233,M050,Online,74,Retired,178,1,4639.04,2023-03-13 17:10:34,Monday,1,1,24,1,350.11,601.6233564814814
AC00493,218.07,2024-11-04 08:06:31,Debit,Austin,D000002,9.230.41.239,M067,Branch,23,Student,243,1,443.62,2023-11-06 18:42:53,Monday,5,5,25,5,218.07,363.5580787037037
AC00339,291.09,2024-11-04 08:08:42,Debit,El Paso,D000588,49.31.186.82,M019,Branch,48,Engineer,73,1,6312.79,2023-11-20 18:53:47,Monday,3,3,30,3,291.09,349.55202546296294
AC00454,422.14,2024-11-04 08:07:24,Credit,Albuquerque,D000579,104.155.121.252,M027,Branch,26,Student,109,1,1436.32,2023-11-17 17:31:06,Friday,4,4,17,4,422.14,352.60854166666667
AC00152,613.21,2024-11-04 08:10:22,Debit,Tucson,D000614,69.160.14.157,M098,ATM,61,Retired,157,1,3279.12,2023-03-15 17:45:31,Wednesday,5,5,22,4,613.21,599.6005902777778
AC00314,73.83,2024-11-04 08:06:50,Debit,Las Vegas,D000546,44.67.137.125,M097,Online,69,Doctor,69,1,6020.29,2023-01-05 18:29:09,Thursday,3,3,26,3,73.83,668.5678356481482
AC00054,67.33,2024-11-04 08:07:11,Debit,Detroit,D000538,133.63.96.21,M073,Online,59,Engineer,36,1,5925.98,2023-04-13 18:15:52,Thursday,2,2,23,2,67.33,570.5773032407408
AC00036,26.92,2024-11-04 08:07:16,Debit,Indianapolis,D000687,49.20.211.229,M053,ATM,62,Retired,43,1,1674.94,2023-05-18 18:15:02,Thursday,4,4,24,4,26.92,535.5779398148148
AC00397,18.3,2024-11-04 08:08:03,Debit,Mesa,D000315,168.55.35.243,M011,Online,48,Engineer,155,1,3733.52,2023-02-13 16:21:46,Monday,9,9,25,8,18.3,629.6571412037038
AC00355,317.94,2024-11-04 08:11:41,Debit,Los Angeles,D000335,170.54.231.239,M091,ATM,54,Engineer,124,1,2996.51,2023-01-25 17:46:40,Wednesday,4,4,30,4,317.94,648.6007060185185
AC00188,179.38,2024-11-04 08:10:30,Debit,Mesa,D000218,199.59.68.207,M028,Online,40,Doctor,173,1,11666.18,2023-03-13 17:16:57,Monday,5,5,33,5,179.38,601.6205208333333
AC00222,918.95,2024-11-04 08:07:44,Debit,Seattle,D000563,106.244.1.47,M026,Online,68,Doctor,139,1,7006.46,2023-05-01 16:43:40,Monday,4,4,42,4,918.95,552.641712962963
AC00094,13.92,2024-11-04 08:09:58,Debit,Los Angeles,D000553,92.214.76.157,M024,ATM,37,Engineer,209,1,2735.84,2023-05-29 17:30:14,Monday,5,5,20,4,13.92,524.6109259259259
AC00004,365.43,2024-11-04 08:09:24,Debit,Portland,D000146,136.172.149.77,M014,ATM,25,Student,176,1,1073.51,2023-11-23 16:51:06,Thursday,3,3,32,3,365.43,346.6377083333333
AC00021,263.59,2024-11-04 08:12:00,Debit,Dallas,D000333,150.25.200.56,M052,Branch,71,Retired,16,1,6996.35,2023-01-23 16:03:04,Monday,4,4,26,4,263.59,650.6728703703703
AC00102,54.8,2024-11-04 08:08:57,Debit,Albuquerque,D000168,87.50.72.69,M093,Branch,34,Engineer,140,1,4943.49,2023-06-01 16:15:49,Thursday,4,4,21,4,54.8,521.6618981481481
AC00367,141.49,2024-11-04 08:11:28,Debit,Baltimore,D000657,150.25.200.56,M007,Online,24,Student,75,1,1665.58,2023-09-20 16:57:04,Wednesday,4,4,29,4,141.49,410.635
AC00137,31.39,2024-11-04 08:06:27,Debit,Tucson,D000214,186.57.149.225,M068,ATM,20,Student,15,1,998.49,2023-01-09 17:09:31,Monday,8,8,30,8,31.39,664.6228703703704
AC00289,93.82,2024-11-04 08:11:15,Debit,San Diego,D000018,16.250.113.156,M006,Online,39,Engineer,176,1,8422.06,2023-06-26 17:37:20,Monday,3,3,16,3,93.82,496.60688657407405
AC00458,5.71,2024-11-04 08:10:30,Debit,Tucson,D000231,109.42.41.157,M071,Branch,21,Student,106,1,1285.42,2023-12-01 17:35:32,Friday,3,3,27,3,5.71,338.60761574074075
AC00493,178.39,2024-11-04 08:09:32,Debit,Tucson,D000257,65.27.212.129,M080,Online,34,Engineer,98,1,8469.43,2023-08-15 18:22:03,Tuesday,2,2,19,2,178.39,446.5746412037037
AC00059,126.91,2024-11-04 08:08:11,Debit,Kansas City,D000268,86.103.2.29,M050,ATM,22,Student,42,1,692.69,2023-08-23 16:04:43,Wednesday,5,5,24,4,126.91,438.66907407407405
AC00281,36.09,2024-11-04 08:07:59,Debit,Columbus,D000334,94.88.45.190,M095,Branch,53,Doctor,167,1,12319.26,2023-06-16 16:19:02,Friday,7,7,21,6,36.09,506.6589930555556
AC00020,91.77,2024-11-04 08:07:12,Debit,Omaha,D000504,93.160.83.196,M042,Branch,51,Doctor,174,1,9240.73,2023-03-15 17:39:11,Wednesday,7,7,28,7,91.77,599.6027893518518
AC00396,198.92,2024-11-04 08:10:19,Debit,Milwaukee,D000301,4.101.189.38,M020,Online,36,Engineer,100,1,2854.66,2023-10-23 16:47:56,Monday,4,4,22,4,198.92,377.64054398148147
AC00402,137.81,2024-11-04 08:07:40,Debit,Detroit,D000260,145.76.10.8,M067,Branch,58,Engineer,44,1,2631.47,2023-10-26 16:52:14,Thursday,2,2,25,2,137.81,374.6357175925926
AC00385,136.88,2024-11-04 08:10:54,Credit,Memphis,D000545,115.241.186.164,M029,Branch,24,Student,71,1,7465.95,2023-07-18 17:41:52,Tuesday,5,5,25,5,136.88,474.60349537037035
AC00167,133.07,2024-11-04 08:08:41,Debit,Sacramento,D000312,207.157.126.125,M001,Branch,21,Student,155,1,1670.99,2023-09-13 16:22:48,Wednesday,4,4,31,4,133.07,417.6568634259259
AC00349,1.14,2024-11-04 08:11:37,Debit,Indianapolis,D000159,93.218.115.132,M071,Branch,43,Doctor,137,1,13913.92,2023-10-23 16:15:08,Monday,5,5,27,5,1.14,377.66422453703706
AC00153,256.34,2024-11-04 08:07:03,Debit,Kansas City,D000383,89.18.54.235,M057,Branch,69,Retired,99,1,7471.63,2023-08-21 16:42:02,Monday,6,6,26,6,256.34,440.6423726851852
AC00197,56.11,2024-11-04 08:06:58,Debit,Boston,D000668,133.63.96.21,M025,Branch,36,Doctor,109,1,11123.65,2023-03-27 17:25:28,Monday,5,5,29,5,56.11,587.6121527777777
AC00219,118.1,2024-11-04 08:12:07,Debit,Fort Worth,D000274,62.27.235.199,M058,ATM,50,Engineer,50,1,7976.6,2023-09-25 16:07:30,Monday,5,5,27,5,118.1,405.66987268518517
AC00255,137.86,2024-11-04 08:11:15,Credit,Sacramento,D000431,110.64.1.201,M096,Online,66,Doctor,120,1,8046.94,2023-08-28 16:16:57,Monday,5,5,28,5,137.86,433.66270833333334
AC00035,813.78,2024-11-04 08:08:31,Credit,Atlanta,D000627,101.90.40.193,M012,ATM,54,Doctor,55,1,14935.5,2023-08-07 17:42:03,Monday,6,6,19,5,813.78,454.60171296296295
AC00003,237.97,2024-11-04 08:06:37,Debit,Columbus,D000498,170.154.69.105,M089,ATM,69,Doctor,69,1,13486.15,2023-01-09 17:26:46,Monday,5,5,22,3,237.97,664.6110069444444
AC00136,684.96,2024-11-04 08:07:05,Debit,Mesa,D000445,165.114.224.47,M070,ATM,21,Student,31,1,526.67,2023-01-09 16:19:47,Monday,6,6,32,5,684.96,664.6578472222222
AC00337,878.63,2024-11-04 08:07:05,Debit,Columbus,D000636,61.95.76.233,M080,ATM,60,Engineer,139,1,4954.37,2023-04-06 16:59:33,Thursday,3,3,19,3,878.63,577.6302314814815
AC00265,276.56,2024-11-04 08:08:57,Debit,Austin,D000655,28.120.130.118,M002,Branch,68,Doctor,15,1,8942.58,2023-04-10 17:26:14,Monday,4,4,31,4,276.56,573.6129976851852
AC00356,8.75,2024-11-04 08:10:17,Debit,Louisville,D000502,6.44.165.160,M043,ATM,79,Retired,199,1,4044.62,2023-06-15 16:10:51,Thursday,4,4,23,4,8.75,507.66627314814815
AC00305,637.48,2024-11-04 08:08:09,Debit,Colorado Springs,D000005,72.192.101.196,M016,Online,65,Retired,207,1,4148.85,2023-09-18 16:27:52,Monday,6,6,22,6,637.48,412.65297453703704
AC00300,103.15,2024-11-04 08:07:27,Debit,San Diego,D000658,161.177.41.214,M010,Branch,51,Doctor,179,1,11388.15,2023-08-30 17:56:47,Wednesday,4,4,19,4,103.15,431.5907407407407
AC00301,505.6,2024-11-04 08:10:09,Debit,Denver,D000331,104.155.121.252,M021,Branch,52,Retired,183,1,5347.57,2023-02-14 17:56:46,Tuesday,1,1,25,1,505.6,628.5926273148148
AC00154,371.86,2024-11-04 08:08:19,Debit,Miami,D000147,41.110.46.150,M073,ATM,46,Doctor,91,1,1329.45,2023-02-20 17:28:57,Monday,3,3,23,3,371.86,622.6106712962963
AC00201,14.26,2024-11-04 08:09:14,Debit,Virginia Beach,D000122,62.152.134.92,M094,Branch,50,Engineer,37,1,2475.65,2023-11-27 17:04:28,Monday,4,4,27,4,14.26,342.62831018518517
AC00004,13.16,2024-11-04 08:10:30,Debit,Mesa,D000098,161.177.41.214,M084,Branch,43,Engineer,98,1,1019.46,2023-05-01 17:36:10,Monday,5,5,27,5,13.16,552.607175925926
AC00237,167.92,2024-11-04 08:08:14,Debit,Memphis,D000671,214.125.131.88,M050,ATM,40,Doctor,136,2,14321.73,2023-06-26 17:54:14,Monday,6,6,24,6,335.84,496.59305555555557
AC00304,73.01,2024-11-04 08:09:48,Debit,Houston,D000402,193.217.248.188,M070,ATM,56,Retired,101,1,2833.12,2023-05-09 17:02:28,Tuesday,4,4,32,4,73.01,544.6300925925926
AC00086,201.5,2024-11-04 08:08:48,Credit,Dallas,D000059,193.83.0.183,M066,Online,61,Doctor,196,1,12148.32,2023-07-14 18:11:41,Friday,5,5,34,4,201.5,478.58133101851854
AC00483,150.3,2024-11-04 08:08:30,Debit,Las Vegas,D000362,188.77.83.72,M077,Online,41,Doctor,204,1,14371.08,2023-08-07 17:25:53,Monday,6,6,16,6,150.3,454.61292824074076
AC00288,23.7,2024-11-04 08:11:44,Debit,San Francisco,D000142,200.13.225.150,M071,ATM,46,Doctor,32,1,7947.44,2023-10-26 17:51:32,Thursday,9,9,27,6,23.7,374.5973611111111
AC00134,49.59,2024-11-04 08:09:56,Debit,Boston,D000679,18.92.67.57,M089,Branch,48,Engineer,147,1,6037.03,2023-08-25 16:45:20,Friday,2,2,22,2,49.59,436.64208333333335
AC00130,720.13,2024-11-04 08:07:31,Credit,Omaha,D000228,155.140.33.42,M024,ATM,22,Student,96,1,387.02,2023-02-14 17:58:31,Tuesday,4,4,20,4,720.13,628.5895833333333
AC00393,134.92,2024-11-04 08:09:40,Debit,Los Angeles,D000636,125.225.212.244,M021,Online,19,Student,101,1,1081.97,2023-10-31 16:46:18,Tuesday,3,3,25,3,134.92,369.64122685185185
AC00029,116.97,2024-11-04 08:08:24,Debit,Oklahoma City,D000054,23.92.205.75,M041,ATM,18,Student,299,1,729.7,2023-07-12 16:52:54,Wednesday,4,4,20,3,116.97,480.6357638888889
AC00228,11.06,2024-11-04 08:07:08,Debit,Colorado Springs,D000153,30.229.179.194,M037,ATM,34,Engineer,13,3,2782.21,2023-11-01 17:59:04,Wednesday,4,4,22,4,33.18,368.58893518518516
AC00131,88.29,2024-11-04 08:09:17,Credit,Houston,D000101,194.29.57.163,M039,Online,50,Engineer,287,1,5245.93,2023-01-20 16:46:06,Friday,6,6,25,6,88.29,653.641099537037
AC00233,5.81,2024-11-04 08:08:02,Debit,Houston,D000007,141.121.30.32,M064,ATM,25,Student,222,1,1290.95,2023-06-23 17:36:28,Friday,4,4,29,4,5.81,499.60525462962966
AC00017,103.48,2024-11-04 08:09:34,Debit,Baltimore,D000640,1.98.25.114,M095,ATM,32,Engineer,33,1,6494.25,2023-01-30 16:04:17,Monday,5,5,21,5,103.48,643.6703356481481
AC00071,156.74,2024-11-04 08:08:30,Debit,Oklahoma City,D000626,147.234.20.46,M010,ATM,70,Retired,136,1,4004.35,2023-02-24 18:22:31,Friday,8,7,19,7,156.74,618.573599537037
AC00128,505.14,2024-11-04 08:11:16,Debit,Portland,D000431,48.89.167.189,M058,ATM,68,Retired,179,1,2525.47,2023-01-03 17:33:54,Tuesday,5,5,27,5,505.14,670.6092824074074
AC00073,31.06,2024-11-04 08:07:24,Debit,Kansas City,D000308,41.0.10.107,M072,ATM,46,Doctor,61,1,11014.25,2023-11-20 16:59:13,Monday,3,3,15,3,31.06,349.6306828703704
AC00353,7.61,2024-11-04 08:08:10,Debit,Atlanta,D000531,40.192.99.27,M022,ATM,50,Doctor,163,1,6275.0,2023-09-21 18:13:38,Thursday,8,8,17,8,7.61,409.579537037037
AC00209,276.16,2024-11-04 08:11:57,Credit,Portland,D000024,64.15.0.66,M019,ATM,53,Retired,71,1,1733.34,2023-02-13 16:14:17,Monday,4,4,30,4,276.16,629.6650462962963
AC00396,145.77,2024-11-04 08:11:25,Debit,Memphis,D000175,158.129.49.240,M040,ATM,68,Retired,237,1,5294.98,2023-04-05 16:08:13,Wednesday,4,4,26,4,145.77,578.6688888888889
AC00439,369.44,2024-11-04 08:08:32,Debit,Detroit,D000572,26.113.209.69,M094,Online,34,Engineer,19,1,5018.67,2023-11-20 17:11:02,Monday,2,2,27,2,369.44,349.6232638888889
AC00063,558.86,2024-11-04 08:11:19,Debit,Austin,D000072,156.173.170.140,M040,ATM,60,Doctor,95,1,9844.32,2023-03-15 17:27:37,Wednesday,6,6,26,6,558.86,599.6136805555556
AC00203,429.15,2024-11-04 08:11:30,Debit,Las Vegas,D000193,41.0.10.107,M054,Branch,26,Student,218,1,712.13,2023-03-09 16:21:09,Thursday,6,6,27,5,429.15,605.6599652777778
AC00394,36.74,2024-11-04 08:07:57,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58,2023-02-06 17:21:37,Monday,1,1,27,1,36.74,636.6155092592593
AC00258,79.14,2024-11-04 08:08:52,Credit,Portland,D000236,170.99.15.217,M061,Online,57,Retired,22,1,2229.56,2023-04-12 17:21:31,Wednesday,5,5,24,5,79.14,571.6162152777778
AC00144,132.48,2024-11-04 08:07:12,Debit,Charlotte,D000097,44.197.126.59,M062,Branch,36,Engineer,101,1,9313.05,2023-08-09 18:38:49,Wednesday,5,5,29,5,132.48,452.5613773148148
AC00169,136.48,2024-11-04 08:09:36,Debit,Charlotte,D000119,100.137.90.188,M079,Online,52,Engineer,138,4,4618.53,2023-08-14 16:46:26,Monday,5,5,13,5,545.92,447.64108796296296
AC00285,203.76,2024-11-04 08:09:45,Debit,Colorado Springs,D000088,221.105.243.251,M012,Branch,55,Retired,37,1,6747.16,2023-10-02 16:33:09,Monday,5,5,19,5,203.76,398.6504166666667
AC00047,750.95,2024-11-04 08:11:09,Debit,Chicago,D000551,136.105.231.135,M100,Branch,78,Retired,27,1,5134.37,2023-09-08 18:16:31,Friday,6,6,28,4,750.95,422.5796064814815
AC00460,0.84,2024-11-04 08:07:14,Debit,Austin,D000527,136.172.149.77,M036,ATM,52,Engineer,31,1,2207.54,2024-01-01 16:45:56,Monday,5,5,25,5,0.84,307.63979166666667
AC00073,257.18,2024-11-04 08:10:15,Debit,Los Angeles,D000479,81.67.222.238,M010,Online,67,Doctor,28,1,13336.15,2023-07-10 17:00:03,Monday,4,4,19,4,257.18,482.63208333333336
AC00253,767.66,2024-11-04 08:12:04,Debit,San Jose,D000074,193.209.134.233,M085,ATM,63,Doctor,155,1,1801.69,2023-05-08 17:44:34,Monday,5,5,25,5,767.66,545.6024305555555
AC00320,182.29,2024-11-04 08:08:24,Debit,San Diego,D000193,13.30.106.126,M032,Online,54,Doctor,123,1,522.39,2023-05-10 16:55:57,Wednesday,6,6,24,5,182.29,543.6336458333334
AC00462,184.51,2024-11-04 08:09:30,Credit,Portland,D000445,169.67.220.37,M021,Online,54,Doctor,118,1,9381.64,2023-09-04 16:34:53,Monday,6,6,25,5,184.51,426.64903935185185
AC00071,451.31,2024-11-04 08:07:38,Debit,Fort Worth,D000020,68.254.244.208,M046,ATM,62,Retired,166,5,2963.29,2023-12-04 16:57:39,Monday,2,2,25,2,2256.55,335.63193287037035
AC00363,144.1,2024-11-04 08:10:03,Debit,Chicago,D000214,49.29.37.185,M065,Branch,57,Doctor,30,1,11523.64,2023-07-07 17:24:42,Friday,8,8,33,8,144.1,485.6148263888889
AC00448,72.5,2024-11-04 08:11:48,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,40,Doctor,30,1,12723.62,2023-04-10 17:48:18,Monday,5,5,24,5,72.5,573.5996527777778
AC00206,74.11,2024-11-04 08:08:28,Credit,Virginia Beach,D000320,147.119.62.178,M065,Online,69,Retired,71,4,3920.11,2023-09-08 16:09:45,Friday,6,6,33,6,296.44,422.665775462963
AC00181,22.15,2024-11-04 08:11:03,Debit,Denver,D000452,83.182.211.68,M065,Branch,44,Doctor,73,1,7451.83,2023-05-03 16:26:08,Wednesday,4,4,33,4,22.15,550.6561921296296
AC00213,777.92,2024-11-04 08:09:32,Debit,Austin,D000125,194.88.79.54,M045,Branch,62,Doctor,97,1,7061.58,2023-06-12 18:56:58,Monday,2,2,21,2,777.92,510.55039351851855
AC00470,790.07,2024-11-04 08:10:46,Debit,Miami,D000181,82.75.200.117,M096,Online,28,Student,197,1,985.77,2023-05-26 17:32:29,Friday,4,4,28,3,790.07,527.6099189814814
AC00451,406.33,2024-11-04 08:07:41,Credit,Miami,D000285,150.83.4.238,M066,Branch,59,Engineer,103,1,4298.34,2023-10-02 16:41:51,Monday,4,4,34,4,406.33,398.64293981481484
AC00192,767.41,2024-11-04 08:08:55,Debit,Fort Worth,D000058,116.175.11.222,M021,ATM,56,Doctor,27,1,12799.34,2023-09-07 16:28:19,Thursday,6,6,25,6,767.41,423.65319444444447
AC00378,4.58,2024-11-04 08:06:26,Credit,Atlanta,D000162,89.6.100.149,M099,Online,21,Student,135,1,811.24,2023-10-19 16:13:30,Thursday,5,4,23,5,4.58,381.66175925925927
AC00143,447.83,2024-11-04 08:07:29,Credit,Atlanta,D000590,162.151.179.167,M030,Branch,53,Doctor,88,1,13273.08,2023-08-15 16:22:06,Tuesday,2,2,26,2,447.83,446.6565162037037
AC00499,49.67,2024-11-04 08:08:23,Debit,Atlanta,D000560,184.4.253.143,M030,Online,21,Student,146,1,842.94,2023-02-20 18:48:52,Monday,8,8,26,7,49.67,622.5552199074074
AC00168,77.83,2024-11-04 08:10:31,Credit,Kansas City,D000319,34.86.220.205,M067,Branch,49,Engineer,146,1,2471.53,2023-12-27 16:40:01,Wednesday,3,3,25,3,77.83,312.64618055555553
AC00085,702.87,2024-11-04 08:11:14,Debit,Washington,D000352,216.31.34.238,M033,ATM,19,Student,184,1,1237.5,2023-06-07 17:06:21,Wednesday,3,3,27,3,702.87,515.6283912037037
AC00144,133.56,2024-11-04 08:06:58,Debit,Atlanta,D000417,162.58.247.55,M071,Online,25,Student,177,1,783.83,2023-01-24 18:43:06,Tuesday,4,4,27,4,133.56,649.5582407407408
AC00185,868.05,2024-11-04 08:09:57,Credit,San Diego,D000255,197.52.3.107,M024,Online,49,Engineer,119,1,3931.03,2023-01-12 16:35:36,Thursday,6,6,20,5,868.05,661.6488541666666
AC00338,52.87,2024-11-04 08:11:49,Debit,Indianapolis,D000053,91.103.147.166,M055,Branch,24,Student,70,1,960.96,2023-03-31 17:25:22,Friday,3,3,22,3,52.87,583.6155902777778
AC00384,179.0,2024-11-04 08:10:18,Debit,Houston,D000583,49.10.93.200,M053,ATM,78,Retired,121,1,7310.88,2023-09-06 16:01:35,Wednesday,2,2,24,2,179.0,424.6727199074074
AC00336,1168.26,2024-11-04 08:09:53,Credit,Philadelphia,D000697,111.78.64.133,M005,Online,73,Retired,37,1,1385.74,2023-06-12 16:25:21,Monday,9,9,32,9,1168.26,510.65592592592594
AC00003,384.11,2024-11-04 08:06:36,Debit,Fort Worth,D000290,194.88.79.54,M032,ATM,58,Retired,12,1,7902.52,2023-05-15 16:35:43,Monday,6,6,24,6,384.11,538.6464467592592
AC00378,227.61,2024-11-04 08:07:41,Debit,Houston,D000162,220.179.173.114,M025,Online,71,Retired,61,1,4405.28,2023-08-07 16:16:26,Monday,5,4,29,5,227.61,454.66059027777777
AC00217,40.83,2024-11-04 08:12:04,Debit,Indianapolis,D000627,1.238.163.61,M040,ATM,48,Engineer,24,1,3944.12,2023-08-16 16:40:51,Wednesday,6,6,26,5,40.83,445.64667824074075
AC00280,19.76,2024-11-04 08:10:08,Debit,Nashville,D000621,166.41.54.117,M037,ATM,20,Student,240,1,1523.04,2023-03-31 17:50:09,Friday,5,5,22,4,19.76,583.5972106481481
AC00184,484.24,2024-11-04 08:06:44,Debit,Raleigh,D000305,73.108.76.238,M019,Branch,67,Doctor,77,1,8042.3,2023-05-29 16:40:15,Monday,3,3,30,3,484.24,524.6433912037037
AC00456,494.66,2024-11-04 08:06:25,Debit,Houston,D000500,133.63.96.21,M009,Online,33,Doctor,110,1,5531.93,2023-06-19 16:59:35,Monday,2,2,30,2,494.66,503.62974537037036
AC00151,301.47,2024-11-04 08:09:25,Debit,Colorado Springs,D000030,36.13.239.172,M040,Branch,21,Student,291,1,560.73,2023-01-26 16:13:15,Thursday,3,3,26,3,301.47,647.6640046296296
AC00366,199.09,2024-11-04 08:08:46,Debit,Detroit,D000663,157.47.114.20,M078,Online,70,Doctor,89,1,1658.52,2023-05-19 16:54:16,Friday,9,9,23,7,199.09,534.6350694444444
AC00383,38.95,2024-11-04 08:08:49,Debit,Los Angeles,D000669,211.42.9.0,M100,Online,27,Engineer,50,1,731.52,2023-10-18 16:44:17,Wednesday,6,6,28,5,38.95,382.642037037037
